ticker,year,fieldid,fieldname,value,valuescore
002985,2022,1,ESGScore,D+,0.1962021576
002985,2023,1,ESGScore,D,0.1015702661
DSSI,2019,1,ESGScore,C-,0.2815703021
KRT,2021,1,ESGScore,D+,0.1966263526
KRT,2022,1,ESGScore,D+,0.1819848695
KRT,2023,1,ESGScore,D+,0.1706945692
MAXR,2011,1,ESGScore,D+,0.2204605798
MAXR,2012,1,ESGScore,C-,0.2753076574
MAXR,2013,1,ESGScore,C-,0.2823408808
MAXR,2014,1,ESGScore,D+,0.2178990091
MAXR,2015,1,ESGScore,C,0.3573988295
MAXR,2016,1,ESGScore,C,0.3636571618
MAXR,2017,1,ESGScore,C-,0.3191807544
MAXR,2018,1,ESGScore,C-,0.3272986491
MAXR,2019,1,ESGScore,B-,0.5070049084
MAXR,2020,1,ESGScore,B-,0.5355074362
MAXR,2021,1,ESGScore,B-,0.5494793892
MAXR,2022,1,ESGScore,B,0.6119499917
ACR,2018,1,ESGScore,C-,0.3025160834
ACR,2019,1,ESGScore,C,0.3382787774
ACR,2020,1,ESGScore,C,0.3825411655
ACR,2021,1,ESGScore,B-,0.5012554069
ACR,2022,1,ESGScore,B-,0.5619624025
ACR,2023,1,ESGScore,B,0.5987912561
PHUN,2017,1,ESGScore,D,0.1351567651
PHUN,2018,1,ESGScore,D+,0.2302854417
PHUN,2019,1,ESGScore,C-,0.2532164467
PHUN,2020,1,ESGScore,D+,0.2414888411
PHUN,2021,1,ESGScore,D+,0.2210122125
PHUN,2022,1,ESGScore,D,0.1585368767
PHUN,2023,1,ESGScore,D,0.1512089710
IAG,2011,1,ESGScore,B,0.6584879050
IAG,2012,1,ESGScore,B,0.6256053061
IAG,2013,1,ESGScore,B,0.5931021154
IAG,2014,1,ESGScore,B,0.6034854477
IAG,2015,1,ESGScore,B,0.6281533318
IAG,2016,1,ESGScore,B-,0.5319749060
IAG,2017,1,ESGScore,B-,0.5118525347
IAG,2018,1,ESGScore,C+,0.4416633346
IAG,2019,1,ESGScore,C+,0.4861565713
IAG,2020,1,ESGScore,B-,0.5321439056
IAG,2021,1,ESGScore,B,0.6480844540
IAG,2022,1,ESGScore,B+,0.7172905032
IAG,2023,1,ESGScore,B+,0.7093155112
LOTZ,2020,1,ESGScore,D+,0.2089160678
LOTZ,2021,1,ESGScore,D+,0.2256552838
FOXA,2019,1,ESGScore,C-,0.2544583504
FOXA,2020,1,ESGScore,B,0.6263697098
FOXA,2021,1,ESGScore,B+,0.7442817127
FOXA,2022,1,ESGScore,B+,0.7444774692
FOXA,2023,1,ESGScore,B,0.6047543053
SANA,2021,1,ESGScore,D+,0.2498566472
SANA,2022,1,ESGScore,D+,0.2167925610
SANA,2023,1,ESGScore,D,0.1608287801
316140,2011,1,ESGScore,B-,0.5157086865
316140,2012,1,ESGScore,B-,0.5574358945
316140,2013,1,ESGScore,C+,0.4785999034
316140,2014,1,ESGScore,C+,0.4873132788
316140,2015,1,ESGScore,B-,0.5229306470
316140,2016,1,ESGScore,B-,0.5466184856
316140,2017,1,ESGScore,D+,0.2233777778
316140,2018,1,ESGScore,A-,0.7597354257
316140,2019,1,ESGScore,A-,0.7988694469
316140,2020,1,ESGScore,A-,0.8302283700
316140,2021,1,ESGScore,A,0.8534864170
316140,2022,1,ESGScore,A,0.8521492426
316140,2023,1,ESGScore,A,0.8448063557
MDU,2011,1,ESGScore,C,0.3597442720
MDU,2012,1,ESGScore,C,0.3548941221
MDU,2013,1,ESGScore,C-,0.3115759430
MDU,2014,1,ESGScore,C,0.3540252747
MDU,2015,1,ESGScore,C,0.3468365009
MDU,2016,1,ESGScore,C,0.4013589105
MDU,2017,1,ESGScore,C,0.3924020914
MDU,2018,1,ESGScore,C+,0.4377721302
MDU,2019,1,ESGScore,C+,0.4404459445
MDU,2020,1,ESGScore,C,0.3804818691
MDU,2021,1,ESGScore,C,0.4124038864
MDU,2022,1,ESGScore,C+,0.4559254303
MDU,2023,1,ESGScore,C+,0.4624430919
SFT,2020,1,ESGScore,D,0.1542465922
SFT,2021,1,ESGScore,D,0.1449861175
SFT,2022,1,ESGScore,D,0.1368942284
CLVT,2019,1,ESGScore,C-,0.3114418256
CLVT,2020,1,ESGScore,B-,0.5330719438
CLVT,2021,1,ESGScore,B-,0.5514020199
CLVT,2022,1,ESGScore,B-,0.5750942293
CLVT,2023,1,ESGScore,B,0.5960713805
RIDE,2020,1,ESGScore,D,0.0845793269
RIDE,2021,1,ESGScore,D,0.1063472876
RIDE,2022,1,ESGScore,D,0.1093862443
RIDE,2023,1,ESGScore,D,0.0953231393
AME,2022,1,ESGScore,B-,0.5009695081
AME,2023,1,ESGScore,B-,0.5219962324
CYCN,2019,1,ESGScore,C-,0.3226167723
CYCN,2020,1,ESGScore,C-,0.3154588376
CYCN,2021,1,ESGScore,C-,0.2877839149
CYCN,2022,1,ESGScore,C-,0.3185822604
CYCN,2023,1,ESGScore,C-,0.3179942501
MNTN,2020,1,ESGScore,C,0.3715741176
MNTN,2021,1,ESGScore,C,0.3604028562
MNTN,2022,1,ESGScore,C-,0.2778586327
MNTN,2023,1,ESGScore,C,0.3757381171
RLI,2018,1,ESGScore,C,0.3593927815
RLI,2019,1,ESGScore,C,0.3689255073
RLI,2020,1,ESGScore,C-,0.3326030106
RLI,2021,1,ESGScore,C-,0.3038387338
RLI,2022,1,ESGScore,C,0.3814660797
RLI,2023,1,ESGScore,C,0.3938431570
CVET,2018,1,ESGScore,D,0.1070847031
CVET,2019,1,ESGScore,C,0.3357801943
CVET,2020,1,ESGScore,C,0.3681901459
CVET,2021,1,ESGScore,C-,0.3122427789
EMG,2011,1,ESGScore,B,0.6615181019
EMG,2012,1,ESGScore,C+,0.4407598674
EMG,2013,1,ESGScore,B-,0.5546536366
EMG,2014,1,ESGScore,C+,0.4564032586
EMG,2015,1,ESGScore,B-,0.5007644114
EMG,2016,1,ESGScore,B-,0.5211551723
EMG,2017,1,ESGScore,B+,0.6679784100
EMG,2018,1,ESGScore,B+,0.6963226585
EMG,2019,1,ESGScore,B,0.6629941829
EMG,2020,1,ESGScore,B+,0.6809990434
EMG,2021,1,ESGScore,B+,0.7006693657
EMG,2022,1,ESGScore,A-,0.7604567360
EMG,2023,1,ESGScore,B+,0.7063767933
HYLN,2020,1,ESGScore,D,0.1576454402
HYLN,2021,1,ESGScore,D+,0.1836739252
HYLN,2022,1,ESGScore,D+,0.2097841759
HYLN,2023,1,ESGScore,D+,0.1667271747
HOOK,2019,1,ESGScore,D+,0.2173806451
HOOK,2020,1,ESGScore,C-,0.2757610791
HOOK,2021,1,ESGScore,C-,0.2699749633
HOOK,2022,1,ESGScore,C-,0.2691703601
HOOK,2023,1,ESGScore,C-,0.2645134410
GOEV,2020,1,ESGScore,D-,0.0606018825
GOEV,2021,1,ESGScore,D,0.0935539272
GOEV,2022,1,ESGScore,D-,0.0750148446
GOEV,2023,1,ESGScore,D-,0.0817007161
KFS,2011,1,ESGScore,C-,0.3262996822
KFS,2012,1,ESGScore,C-,0.2682716612
KFS,2013,1,ESGScore,C-,0.2847664202
KFS,2014,1,ESGScore,C-,0.3079241349
KFS,2015,1,ESGScore,C,0.3486178705
KFS,2016,1,ESGScore,C,0.3459078322
KFS,2017,1,ESGScore,C,0.3656659672
KFS,2018,1,ESGScore,D,0.1605738947
KFS,2019,1,ESGScore,C-,0.2619115540
KFS,2020,1,ESGScore,C-,0.3124802637
KFS,2021,1,ESGScore,C-,0.3293230287
KFS,2022,1,ESGScore,C,0.3707453785
KFS,2023,1,ESGScore,C,0.3713430693
ORGO,2018,1,ESGScore,D+,0.2436571021
ORGO,2019,1,ESGScore,D+,0.2411145800
ORGO,2020,1,ESGScore,C-,0.2516025023
ORGO,2021,1,ESGScore,D+,0.2382538114
ORGO,2022,1,ESGScore,D+,0.1987699819
ORGO,2023,1,ESGScore,C-,0.2552010210
ALC,2018,1,ESGScore,C-,0.2807419242
ALC,2019,1,ESGScore,B+,0.6850153578
ALC,2020,1,ESGScore,B+,0.6922556501
ALC,2021,1,ESGScore,A-,0.7528893665
ALC,2022,1,ESGScore,A-,0.8016808591
ALC,2023,1,ESGScore,A-,0.7824031425
1951,2019,1,ESGScore,C+,0.4753964948
1951,2020,1,ESGScore,B-,0.5209133511
1951,2021,1,ESGScore,B-,0.5104767458
1951,2022,1,ESGScore,B-,0.5196143846
1951,2023,1,ESGScore,B-,0.5292147595
MOVE,2018,1,ESGScore,C,0.3632746534
MOVE,2019,1,ESGScore,C+,0.4530524241
MOVE,2020,1,ESGScore,B-,0.5791824034
MOVE,2021,1,ESGScore,B,0.6335533219
MOVE,2022,1,ESGScore,B,0.6146913514
MOVE,2023,1,ESGScore,B,0.6017341852
TIGR,2020,1,ESGScore,C,0.3383953097
TIGR,2021,1,ESGScore,C-,0.3220786552
TIGR,2022,1,ESGScore,D+,0.2217031477
TIGR,2023,1,ESGScore,C-,0.2505008538
HICL,2015,1,ESGScore,C-,0.2901812358
HICL,2016,1,ESGScore,C-,0.2744119146
HICL,2017,1,ESGScore,C-,0.2761102489
HICL,2018,1,ESGScore,C-,0.2860950272
HICL,2019,1,ESGScore,C-,0.3031585763
HICL,2020,1,ESGScore,B-,0.5149095810
HICL,2021,1,ESGScore,B-,0.5196162593
HICL,2022,1,ESGScore,B-,0.5373300201
HICL,2023,1,ESGScore,B-,0.5230745396
DM,2020,1,ESGScore,D,0.0875232405
DM,2021,1,ESGScore,D,0.0945158009
DM,2022,1,ESGScore,D,0.1189579675
DM,2023,1,ESGScore,D,0.1073258203
OCFT,2019,1,ESGScore,C-,0.2752127873
OCFT,2020,1,ESGScore,C-,0.2505202360
OCFT,2021,1,ESGScore,D+,0.2362585750
OCFT,2022,1,ESGScore,C+,0.4555228628
OCFT,2023,1,ESGScore,C+,0.4516083951
GTYH,2017,1,ESGScore,D-,0.0770513185
GTYH,2018,1,ESGScore,D,0.1620068430
GTYH,2019,1,ESGScore,D+,0.2126909726
GTYH,2020,1,ESGScore,D+,0.1996291823
GTYH,2021,1,ESGScore,D+,0.2284838279
KTB,2019,1,ESGScore,C,0.4127932727
KTB,2020,1,ESGScore,B,0.6564740076
KTB,2021,1,ESGScore,B-,0.5157779873
KTB,2022,1,ESGScore,B-,0.5128031785
KTB,2023,1,ESGScore,B-,0.5137697396
AVN,2016,1,ESGScore,D,0.1416962154
AVN,2017,1,ESGScore,D+,0.2147340756
AVN,2018,1,ESGScore,C-,0.2801418543
AVN,2019,1,ESGScore,C,0.3674101278
AVN,2020,1,ESGScore,C,0.3637040316
AVN,2021,1,ESGScore,D+,0.2380782804
ANIK,2016,1,ESGScore,D+,0.1769515460
ANIK,2017,1,ESGScore,D+,0.2051524211
ANIK,2018,1,ESGScore,D+,0.2192470774
ANIK,2019,1,ESGScore,C,0.3771467807
ANIK,2020,1,ESGScore,C-,0.3169414878
ANIK,2021,1,ESGScore,C-,0.2939618230
ANIK,2022,1,ESGScore,C,0.3981099434
ANIK,2023,1,ESGScore,C,0.3808400217
TW,2019,1,ESGScore,D+,0.1846347394
TW,2020,1,ESGScore,C-,0.2668337185
TW,2021,1,ESGScore,C,0.4008150434
TW,2022,1,ESGScore,C,0.4096584183
TW,2023,1,ESGScore,C,0.4045764410
HONE,2016,1,ESGScore,C-,0.2763341950
HONE,2017,1,ESGScore,D+,0.1803210526
HONE,2018,1,ESGScore,D+,0.2473144914
HONE,2019,1,ESGScore,C-,0.2696950172
HONE,2020,1,ESGScore,C-,0.3100283979
HONE,2021,1,ESGScore,C+,0.4573420083
HONE,2022,1,ESGScore,C+,0.4258454424
HONE,2023,1,ESGScore,C+,0.4332375888
RMBI,2019,1,ESGScore,D,0.1181267095
RMBI,2020,1,ESGScore,C-,0.2705984923
RMBI,2021,1,ESGScore,D+,0.2042638552
RMBI,2022,1,ESGScore,D+,0.2234251779
RMBI,2023,1,ESGScore,D+,0.2217844684
SRGA,2017,1,ESGScore,D,0.1439823204
SRGA,2018,1,ESGScore,D+,0.2295502629
SRGA,2019,1,ESGScore,D+,0.2276153937
SRGA,2020,1,ESGScore,D+,0.1869996892
SRGA,2021,1,ESGScore,D+,0.1854465353
SRGA,2022,1,ESGScore,D+,0.2005248537
NETW,2019,1,ESGScore,D+,0.1838970433
NETW,2020,1,ESGScore,C-,0.2552803803
NETW,2021,1,ESGScore,C+,0.4932284180
NETW,2022,1,ESGScore,C+,0.4576376245
NETW,2023,1,ESGScore,C+,0.4606059828
ALE,2020,1,ESGScore,B,0.5867037566
ALE,2021,1,ESGScore,B,0.6645980472
ALE,2022,1,ESGScore,B,0.6419764093
ALE,2023,1,ESGScore,B,0.6300499548
ALTG,2019,1,ESGScore,D-,0.0671922669
ALTG,2020,1,ESGScore,D-,0.0757460053
ALTG,2021,1,ESGScore,D,0.1030178038
ALTG,2022,1,ESGScore,D,0.1128748907
ALTG,2023,1,ESGScore,D,0.1078820512
PWFL,2019,1,ESGScore,D,0.1145835485
PWFL,2020,1,ESGScore,D+,0.1955830724
PWFL,2021,1,ESGScore,D+,0.1767180817
PWFL,2022,1,ESGScore,D,0.1418566932
PWFL,2023,1,ESGScore,D,0.1338038232
TGO,2019,1,ESGScore,D+,0.1847688102
TGO,2020,1,ESGScore,C,0.3772853308
TGO,2021,1,ESGScore,C,0.3999716304
TGO,2022,1,ESGScore,C,0.4153931619
TGO,2023,1,ESGScore,C+,0.4493193550
PLMR,2019,1,ESGScore,D,0.1194308185
PLMR,2020,1,ESGScore,D+,0.1895212520
PLMR,2021,1,ESGScore,D+,0.2374912846
PLMR,2022,1,ESGScore,C,0.3493060909
PLMR,2023,1,ESGScore,C+,0.4166961714
XRX,2011,1,ESGScore,B+,0.6938039125
XRX,2012,1,ESGScore,B,0.6536304134
XRX,2013,1,ESGScore,B+,0.7094437479
XRX,2014,1,ESGScore,B,0.6065352918
XRX,2015,1,ESGScore,B+,0.7078007645
XRX,2016,1,ESGScore,B+,0.6850887741
XRX,2017,1,ESGScore,B,0.6545317592
XRX,2018,1,ESGScore,B+,0.7473782166
XRX,2019,1,ESGScore,B+,0.6690786308
XRX,2020,1,ESGScore,B,0.6562606443
XRX,2021,1,ESGScore,B+,0.7036199728
XRX,2022,1,ESGScore,B,0.6610611990
XRX,2023,1,ESGScore,B,0.6569291751
ARTG,2019,1,ESGScore,D-,0.0213755704
ARTG,2020,1,ESGScore,D-,0.0471373022
ARTG,2021,1,ESGScore,D,0.0908358967
ARTG,2022,1,ESGScore,D-,0.0801482554
ARTG,2023,1,ESGScore,D,0.0933192059
ARCT,2017,1,ESGScore,D-,0.0686662253
ARCT,2018,1,ESGScore,D,0.1488991964
ARCT,2019,1,ESGScore,C-,0.3205955255
ARCT,2020,1,ESGScore,D+,0.2235081166
ARCT,2021,1,ESGScore,D+,0.2472537441
ARCT,2022,1,ESGScore,D+,0.2071462063
ARCT,2023,1,ESGScore,D+,0.2084950078
MNRL,2019,1,ESGScore,D,0.1189329134
MNRL,2020,1,ESGScore,D,0.1302594171
MNRL,2021,1,ESGScore,D,0.1154524112
TH,2018,1,ESGScore,D,0.1461805438
TH,2019,1,ESGScore,D,0.1632761974
TH,2020,1,ESGScore,D+,0.1901741590
TH,2021,1,ESGScore,D+,0.2383606602
TH,2022,1,ESGScore,C-,0.2505062945
TH,2023,1,ESGScore,D+,0.2484480712
GNLN,2019,1,ESGScore,D,0.1572237640
GNLN,2020,1,ESGScore,D+,0.1725809133
GNLN,2021,1,ESGScore,D+,0.1703181208
GNLN,2022,1,ESGScore,D+,0.1801862347
OTIS,2020,1,ESGScore,B,0.5961826064
OTIS,2021,1,ESGScore,B,0.6620653446
OTIS,2022,1,ESGScore,B,0.6399481303
OTIS,2023,1,ESGScore,B,0.6225303739
YJ,2020,1,ESGScore,D+,0.2392929643
YJ,2021,1,ESGScore,C-,0.2883148156
YJ,2022,1,ESGScore,C-,0.2844028300
TPTX,2019,1,ESGScore,C,0.3648288940
TPTX,2020,1,ESGScore,C-,0.2505144804
TPTX,2021,1,ESGScore,D+,0.2150551498
TROX,2015,1,ESGScore,C-,0.3291131979
TROX,2016,1,ESGScore,C,0.3843683746
TROX,2017,1,ESGScore,C,0.3508671289
TROX,2018,1,ESGScore,C+,0.4332898586
TROX,2019,1,ESGScore,C,0.4140394739
TROX,2020,1,ESGScore,C+,0.4614010720
TROX,2021,1,ESGScore,C+,0.4917993042
TROX,2022,1,ESGScore,B-,0.5572803412
TROX,2023,1,ESGScore,B-,0.5306765343
TAST,2016,1,ESGScore,D,0.1083156715
TAST,2017,1,ESGScore,D,0.1593964978
TAST,2018,1,ESGScore,D+,0.2042858988
TAST,2019,1,ESGScore,D,0.1559050749
TAST,2020,1,ESGScore,D+,0.1891278996
TAST,2021,1,ESGScore,C,0.4115256825
TAST,2022,1,ESGScore,C+,0.4283051813
TAST,2023,1,ESGScore,C,0.3879959006
EVT,2017,1,ESGScore,B-,0.5675603374
EVT,2018,1,ESGScore,B,0.6060646919
EVT,2019,1,ESGScore,B+,0.6817424953
EVT,2020,1,ESGScore,B+,0.7462075530
EVT,2021,1,ESGScore,A-,0.8105946850
EVT,2022,1,ESGScore,A-,0.7941588524
EVT,2023,1,ESGScore,A-,0.7872063654
PSTL,2021,1,ESGScore,D,0.1395535066
PSTL,2022,1,ESGScore,D,0.1502314545
PSTL,2023,1,ESGScore,D+,0.2149557652
FERG,2011,1,ESGScore,C+,0.4943240397
FERG,2012,1,ESGScore,B,0.5866941467
FERG,2013,1,ESGScore,B-,0.5777748078
FERG,2014,1,ESGScore,B-,0.5825345692
FERG,2015,1,ESGScore,B-,0.5585536693
FERG,2016,1,ESGScore,B,0.6379751495
FERG,2017,1,ESGScore,B-,0.5517490557
FERG,2018,1,ESGScore,B+,0.6673878982
FERG,2019,1,ESGScore,B+,0.7490735171
FERG,2020,1,ESGScore,A-,0.7767182535
FERG,2021,1,ESGScore,B+,0.6709102635
FERG,2022,1,ESGScore,B,0.6648014030
FERG,2023,1,ESGScore,B,0.6444308313
DYN,2020,1,ESGScore,D+,0.1731659627
DYN,2021,1,ESGScore,C-,0.2674598142
DYN,2022,1,ESGScore,C+,0.4181644331
DYN,2023,1,ESGScore,C,0.4096124070
CCO,2011,1,ESGScore,D,0.1212012102
CCO,2012,1,ESGScore,D+,0.1669282649
CCO,2013,1,ESGScore,D+,0.1765517953
CCO,2014,1,ESGScore,D+,0.2097072099
CCO,2015,1,ESGScore,C-,0.2731570808
CCO,2016,1,ESGScore,C-,0.2932807505
CCO,2017,1,ESGScore,C-,0.2960729639
CCO,2018,1,ESGScore,C-,0.2976939362
CCO,2019,1,ESGScore,C,0.3386774989
CCO,2020,1,ESGScore,C+,0.4746842424
CCO,2021,1,ESGScore,C+,0.4480400766
CCO,2022,1,ESGScore,C+,0.4876900214
CCO,2023,1,ESGScore,C+,0.4729803382
SCPL,2020,1,ESGScore,D+,0.2106646734
SCPL,2021,1,ESGScore,D+,0.1850331795
SCPL,2022,1,ESGScore,C,0.3389345545
TMDX,2019,1,ESGScore,D+,0.2126295642
TMDX,2020,1,ESGScore,D+,0.2469024292
TMDX,2021,1,ESGScore,C,0.3907283566
TMDX,2022,1,ESGScore,C,0.3782643400
TMDX,2023,1,ESGScore,C,0.3667242071
SY,2019,1,ESGScore,D+,0.1994368378
SY,2020,1,ESGScore,C-,0.2523198928
SY,2021,1,ESGScore,D+,0.2078032932
SY,2022,1,ESGScore,D+,0.2283968887
688188,2021,1,ESGScore,D+,0.2131583299
688188,2022,1,ESGScore,D+,0.2330994424
688188,2023,1,ESGScore,C-,0.2669656674
SWTX,2019,1,ESGScore,D+,0.1848583988
SWTX,2020,1,ESGScore,D+,0.1829001869
SWTX,2021,1,ESGScore,D+,0.1720578569
SWTX,2022,1,ESGScore,D+,0.1975909992
SWTX,2023,1,ESGScore,D+,0.1954929611
PSN,2019,1,ESGScore,C+,0.4751770368
PSN,2020,1,ESGScore,C+,0.4921655455
PSN,2021,1,ESGScore,B-,0.5098626742
PSN,2022,1,ESGScore,B-,0.5465270519
PSN,2023,1,ESGScore,B-,0.5566284193
IMVT,2020,1,ESGScore,D-,0.0804029739
IMVT,2021,1,ESGScore,D,0.1019709601
IMVT,2022,1,ESGScore,D+,0.1769789549
IMVT,2023,1,ESGScore,D,0.1271497792
688005,2021,1,ESGScore,C,0.3403973904
688005,2022,1,ESGScore,C+,0.4954942120
688005,2023,1,ESGScore,B+,0.7050478345
688116,2022,1,ESGScore,C-,0.2614465155
688116,2023,1,ESGScore,C-,0.3208146496
688169,2020,1,ESGScore,D,0.1274528025
688169,2021,1,ESGScore,C,0.3736407390
688169,2022,1,ESGScore,C+,0.4217830042
688169,2023,1,ESGScore,C+,0.4692331400
688002,2020,1,ESGScore,D,0.1576628697
688002,2021,1,ESGScore,C-,0.3221940452
688002,2022,1,ESGScore,C,0.3407313078
688002,2023,1,ESGScore,C-,0.3127029048
GNOG,2020,1,ESGScore,D,0.0952248211
GNOG,2021,1,ESGScore,D,0.1336986275
688099,2021,1,ESGScore,C-,0.2583761546
688099,2022,1,ESGScore,D+,0.2481871867
688099,2023,1,ESGScore,C-,0.3071425516
LKNCY,2020,1,ESGScore,D,0.1169893936
LKNCY,2021,1,ESGScore,D,0.1332285173
LKNCY,2022,1,ESGScore,D,0.1417766742
LKNCY,2023,1,ESGScore,D,0.1515717826
GXGX,2022,1,ESGScore,D+,0.1992108690
WOSG,2019,1,ESGScore,D+,0.2411489175
WOSG,2020,1,ESGScore,C,0.3856741830
WOSG,2021,1,ESGScore,C,0.4135142190
WOSG,2022,1,ESGScore,C+,0.4480890201
WOSG,2023,1,ESGScore,C+,0.4664194472
GSX,2019,1,ESGScore,D+,0.2111191206
GSX,2020,1,ESGScore,D+,0.2001138468
GSX,2021,1,ESGScore,C-,0.2915626183
GSX,2022,1,ESGScore,C-,0.2962038416
GSX,2023,1,ESGScore,C-,0.2851951663
1876,2019,1,ESGScore,B-,0.5515812822
1876,2020,1,ESGScore,B,0.6486630335
1876,2021,1,ESGScore,B+,0.6890527820
1876,2022,1,ESGScore,B,0.6658278099
1876,2023,1,ESGScore,B+,0.6803755518
MWK,2020,1,ESGScore,D,0.1559743029
MWK,2021,1,ESGScore,D,0.1442339857
MWK,2022,1,ESGScore,D+,0.2128211503
MWK,2023,1,ESGScore,D+,0.2110330984
GO,2019,1,ESGScore,D,0.1494728968
GO,2020,1,ESGScore,D+,0.2026899107
GO,2021,1,ESGScore,C-,0.2783639078
GO,2022,1,ESGScore,C-,0.3129135134
GO,2023,1,ESGScore,C-,0.3009139361
PHAT,2019,1,ESGScore,C,0.3379554065
PHAT,2020,1,ESGScore,C,0.3394327048
PHAT,2021,1,ESGScore,C-,0.2960693367
PHAT,2022,1,ESGScore,C-,0.2971559373
PHAT,2023,1,ESGScore,C-,0.2746148340
NTCO3,2011,1,ESGScore,B-,0.5036735878
NTCO3,2012,1,ESGScore,B+,0.7369900749
NTCO3,2013,1,ESGScore,B+,0.6737686840
NTCO3,2014,1,ESGScore,B+,0.7216976268
NTCO3,2015,1,ESGScore,A-,0.7560535672
NTCO3,2016,1,ESGScore,B+,0.7131554819
NTCO3,2017,1,ESGScore,B+,0.7080528071
NTCO3,2018,1,ESGScore,B+,0.7219245634
NTCO3,2019,1,ESGScore,B+,0.7038031271
NTCO3,2020,1,ESGScore,B+,0.7057051086
NTCO3,2021,1,ESGScore,B+,0.7099399426
NTCO3,2022,1,ESGScore,B+,0.7007662079
NTCO3,2023,1,ESGScore,B+,0.7061996648
XL,2020,1,ESGScore,D,0.1193520413
XL,2021,1,ESGScore,D,0.1221844787
XL,2022,1,ESGScore,D+,0.1696427012
XL,2023,1,ESGScore,D+,0.2021252123
CISO,2022,1,ESGScore,D+,0.1849712966
CISO,2023,1,ESGScore,D+,0.1766412392
MSON,2017,1,ESGScore,C-,0.2631007210
MSON,2018,1,ESGScore,C-,0.3011758514
MSON,2019,1,ESGScore,C-,0.3248990508
MSON,2020,1,ESGScore,C-,0.2671615584
CMBM,2019,1,ESGScore,C-,0.2886220023
CMBM,2020,1,ESGScore,C+,0.4480744810
CMBM,2021,1,ESGScore,C,0.3537746658
CMBM,2022,1,ESGScore,C-,0.3235727858
CMBM,2023,1,ESGScore,C,0.3421442759
BTRS,2020,1,ESGScore,D,0.1370357216
BTRS,2021,1,ESGScore,D,0.1653462032
PACK,2019,1,ESGScore,D,0.1557760268
PACK,2020,1,ESGScore,D+,0.1961406072
PACK,2021,1,ESGScore,D+,0.2439045456
PACK,2022,1,ESGScore,C-,0.3080085645
PACK,2023,1,ESGScore,C-,0.3036632042
TRN,2019,1,ESGScore,D,0.1237200946
TRN,2020,1,ESGScore,C-,0.3030699824
TRN,2021,1,ESGScore,C,0.3426704192
TRN,2022,1,ESGScore,C,0.3830916028
TRN,2023,1,ESGScore,C,0.3548443307
CCX,2022,1,ESGScore,D+,0.1670923206
CCX,2023,1,ESGScore,C-,0.3013072197
PBH,2020,1,ESGScore,D+,0.2021337820
PBH,2021,1,ESGScore,D+,0.2442579600
PBH,2022,1,ESGScore,C-,0.3021802689
PBH,2023,1,ESGScore,C-,0.2946941286
LI,2020,1,ESGScore,D+,0.2202839900
LI,2021,1,ESGScore,C,0.3958811426
LI,2022,1,ESGScore,B-,0.5755482495
LI,2023,1,ESGScore,B-,0.5717859438
AWC,2019,1,ESGScore,C+,0.4700925150
AWC,2020,1,ESGScore,B,0.6510559633
AWC,2021,1,ESGScore,B,0.6612637264
AWC,2022,1,ESGScore,B+,0.6872344510
AWC,2023,1,ESGScore,B+,0.6977586251
SCPS,2020,1,ESGScore,D,0.1348330559
SCPS,2021,1,ESGScore,D,0.1070268027
SCPS,2022,1,ESGScore,D,0.1168078352
TARS,2020,1,ESGScore,D+,0.2243346922
TARS,2021,1,ESGScore,D+,0.2495300162
TARS,2022,1,ESGScore,D+,0.1979110247
TARS,2023,1,ESGScore,D+,0.1789077382
MOGO,2020,1,ESGScore,D+,0.2209146101
MOGO,2021,1,ESGScore,C-,0.2665135806
MOGO,2022,1,ESGScore,C-,0.3131139829
MOGO,2023,1,ESGScore,C-,0.2768576124
6110,2020,1,ESGScore,C,0.3721029746
6110,2021,1,ESGScore,C-,0.2889785782
6110,2022,1,ESGScore,C,0.3845143628
6110,2023,1,ESGScore,B-,0.5796779272
NOVA,2019,1,ESGScore,D+,0.1966119119
NOVA,2020,1,ESGScore,B-,0.5191736478
NOVA,2021,1,ESGScore,C+,0.4594293369
NOVA,2022,1,ESGScore,C+,0.4257232163
NOVA,2023,1,ESGScore,C,0.4062141229
ADV,2020,1,ESGScore,C,0.4022104487
ADV,2021,1,ESGScore,C,0.3752316651
ADV,2022,1,ESGScore,C-,0.3274205364
ADV,2023,1,ESGScore,C,0.3496058637
605117,2021,1,ESGScore,D,0.1321412713
605117,2022,1,ESGScore,D,0.1456980521
605117,2023,1,ESGScore,D+,0.1836135198
RENEW,2020,1,ESGScore,D,0.1167442722
RENEW,2021,1,ESGScore,D+,0.1933016377
RENEW,2022,1,ESGScore,B-,0.5349594862
CHPT,2020,1,ESGScore,D-,0.0024458633
CHPT,2021,1,ESGScore,D-,0.0035527635
CHPT,2022,1,ESGScore,D,0.1048178319
CHPT,2023,1,ESGScore,D,0.1518216561
2400,2022,1,ESGScore,C-,0.2975191446
2400,2023,1,ESGScore,C-,0.2773816775
TGT,2020,1,ESGScore,D+,0.1932823506
TGT,2021,1,ESGScore,D,0.1579678623
TGT,2022,1,ESGScore,D,0.1352861677
TGT,2023,1,ESGScore,D+,0.1828696129
KWS,2018,1,ESGScore,C+,0.4737864051
KWS,2019,1,ESGScore,B-,0.5031862869
KWS,2020,1,ESGScore,C+,0.4546807625
KWS,2021,1,ESGScore,B,0.6093845928
KWS,2022,1,ESGScore,B,0.5951957208
